Cidade,Cliente,ClienteId,Estado,Servico,Solucao,TipoNegocio,TipoServico,"_key",alert,"alert_time",app,category,"display_fields","duplicate_count","group_id",impact,"incident_id","job_id",owner,"preserve_owner","preserve_urgency",priority,"result_id",search,status,subcategory,tags,title,ttl,urgency
"","","","","",TESTE,"",TESTE,6087d2942e4c4918c2537731,"1 Link down for linkId $result.linkId$",1619514004,"alert_manager",unknown,"",43,,high,"f831b470-854e-4345-a405-501fd215647e","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619514000_7691_4473809C-9F95-48CD-8AAA-AAB8851D1579",unassigned,,,critical,4,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 1449",86400,high
"","","","","",TESTE,"",TESTE,6087ec6c2e4c4918c2537c97,"1 Link down for linkId $result.linkId$",1619520620,"alert_manager",unknown,"",119,,high,"e441fbde-b84e-4e38-9115-7b3a3d2665ca","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619520600_7718_4473809C-9F95-48CD-8AAA-AAB8851D1579",unassigned,,,critical,22,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 2575",86400,high
"","","","","",TESTE,"",TESTE,6087f37f2e4c4918c2537e6a,"1 Link down for linkId $result.linkId$",1619522431,"alert_manager",unknown,"",428,,high,"d8e5b53d-7b8a-474c-a718-68281901456c","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619522400_7727_4473809C-9F95-48CD-8AAA-AAB8851D1579",unassigned,,,critical,35,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 3112",86400,high
"","","","","",TESTE,"",TESTE,6087f834bc4a49396a32aaa6,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619523636,"alert_manager",unknown,Sintoma,2,,high,"ff942bbf-8297-4765-a289-c6bbe6f15027","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619523600_9708_C3942A5B-2334-49DA-A1CD-CEE6B8046660",unassigned,,,critical,48,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 1143",86400,high
"","","","","",TESTE,"",TESTE,6087f83ebc4a49396a32aab6,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619523646,"alert_manager",unknown,Sintoma,19,,high,"ef6fccdc-be18-4ca3-849e-174ea8ac14d8","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619523600_9708_C3942A5B-2334-49DA-A1CD-CEE6B8046660",unassigned,,,critical,63,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 1527",86400,high
"","","","","",TESTE,"",TESTE,6087f840bc4a49396a32aaba,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619523648,"alert_manager",unknown,Sintoma,2,,high,"e582cb07-49ff-416f-a9ba-cbbbce3f432d","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619523600_9708_C3942A5B-2334-49DA-A1CD-CEE6B8046660",unassigned,,,critical,66,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 1059",86400,high
"","","","","",TESTE,"",TESTE,608802c72e4c4918c25380f7,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619526343,"alert_manager",unknown,Sintoma,5,,high,"529366a3-9729-4e36-a284-2e1ffa4bcff6","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619526300_7742_4473809C-9F95-48CD-8AAA-AAB8851D1579",unassigned,,,critical,48,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 1081",86400,high
"","","","","",TESTE,"",TESTE,608803d7bc4a49396a32adb9,"1 Link down for linkId $result.linkId$",1619526615,"alert_manager",unknown,"",2,,high,"68be2c5c-0ecd-433a-b7e1-6fd3f0245b06","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619526600_9723_C3942A5B-2334-49DA-A1CD-CEE6B8046660",unassigned,,,critical,19,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 2324",86400,high
"","","","","",TESTE,"",TESTE,608807832e4c4918c25381ee,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619527555,"alert_manager",unknown,Sintoma,5,,high,"f1d033e2-107f-4c16-8abb-8a88a26859e4","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619527500_7748_4473809C-9F95-48CD-8AAA-AAB8851D1579",unassigned,,,critical,60,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 1208",86400,high
"","","","","",TESTE,"",TESTE,608808a0984d4970805aae9e,"1 Link down for linkId $result.linkId$",1619527840,"alert_manager",unknown,"",3,,high,"7133cfd4-5453-48ae-97ec-3bff134d9b2b","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619527800_5854_075639BF-D026-4CB1-BFDF-D006A13BEF04",unassigned,,,critical,44,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 3266",86400,high
"","","","","",TESTE,"",TESTE,608817b8bc4a49396a32b1aa,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619531704,"alert_manager",unknown,Sintoma,12,,high,"0375a02b-f4c6-40af-ad18-e039b17cefc5","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619531700_9743_C3942A5B-2334-49DA-A1CD-CEE6B8046660",unassigned,,,critical,4,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 1035",86400,high
"","","","","",TESTE,"",TESTE,608818f4bc4a49396a32b201,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619532020,"alert_manager",unknown,Sintoma,26,,high,"46f6f0ee-5b17-4e07-a158-6eac52f4b712","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619532000_9745_C3942A5B-2334-49DA-A1CD-CEE6B8046660",unassigned,,,critical,24,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 424",86400,high
"","","","","",TESTE,"",TESTE,60881a63984d4970805ab211,"1 Link down for linkId $result.linkId$",1619532386,"alert_manager",unknown,"",43,,high,"0ec556bb-19a6-474d-9ff8-585bcca281e3","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619532300_5870_075639BF-D026-4CB1-BFDF-D006A13BEF04",unassigned,,,critical,98,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 915",86400,high
"","","","","",TESTE,"",TESTE,60881ee72e4c4918c25385ca,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619533543,"alert_manager",unknown,Sintoma,88,,high,"a1986806-78ab-459a-866f-df08055e986a","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619533500_7768_4473809C-9F95-48CD-8AAA-AAB8851D1579",unassigned,,,critical,48,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 1063",86400,high
"","","","","",TESTE,"",TESTE,60882116984d4970805ab3d3,"1 Link down for linkId $result.linkId$",1619534102,"alert_manager",unknown,"",25,,high,"3b5b98d7-1ca9-4657-8f28-2b30ba2c0ae4","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619534100_5878_075639BF-D026-4CB1-BFDF-D006A13BEF04",unassigned,,,critical,1,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 1040",86400,high
"","","","","",TESTE,"",TESTE,6088225d984d4970805ab457,"1 CPE (Router ou edge) DOWN for edge $result.id$",1619534429,"alert_manager",unknown,Sintoma,2962,,high,"21e2224e-0880-4a27-8cbd-4298810ed6ba","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD5496b7b27a9b0608a_at_1619534400_5879_075639BF-D026-4CB1-BFDF-D006A13BEF04",unassigned,,,critical,31,"search index=velocloud edgeState=OFFLINE | dedup id
| stats last(edgeState) by name, id, clientname, description
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O edge esta indisponivel""
| eval Descricao=UsuarioFinal."" solutionId "".SolutionId
| table id, clientname, last(edgeState), IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","CPE DOWN for edge 1497",86400,high
"","","","","",TESTE,"",TESTE,6088239cbc4a49396a32b37b,"1 Link down for linkId $result.linkId$",1619534748,"alert_manager",unknown,"",2961,,high,"28237e04-9a1f-4a3d-bfbe-e0ff33538a70","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619534700_9753_C3942A5B-2334-49DA-A1CD-CEE6B8046660",unassigned,,,critical,62,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 4034",86400,high
"","","","","",TESTE,"",TESTE,6088239dbc4a49396a32b37d,"1 Link down for linkId $result.linkId$",1619534749,"alert_manager",unknown,"",2977,,high,"d87b806d-b045-4ed2-ad0a-81017bb57a6a","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619534700_9753_C3942A5B-2334-49DA-A1CD-CEE6B8046660",unassigned,,,critical,63,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 4035",86400,high
"","","","","",TESTE,"",TESTE,608824b62e4c4918c25386ed,"1 Link down for linkId $result.linkId$",1619535030,"alert_manager",unknown,"",2,,high,"2f451294-1709-4c83-a654-3f0b8bbffca7","scheduler_cmVuYW4ubWVuZXplcw_YWxlcnRfbWFuYWdlcg__RMD532d267497f192fdf_at_1619535000_7775_4473809C-9F95-48CD-8AAA-AAB8851D1579",unassigned,,,critical,33,"search index=velocloud linkState=DISCONNECTED
| stats last(linkState) by linkId, interface, enterpriseName, linkIpAddress, linkLastActive
| lookup siebel.csv SOLUCAO as description
| eval DataCriacao=strftime(now(),""%m/%d/%Y %H:%M:%S"")
| eval epochtime=strftime(now(),""%s"")
| eval IdentificacaoTTCliente=""SPLUNK-"".description.epochtime
| eval FlagProAtivo=""Y""
| eval Operacao=""Inserir""
| eval Origem=""Splunk""
| eval ServicoAfetado=SERVICO
| eval Sintoma=""Lentidao""
| eval SolutionId=description
| eval ClienteControle=CODIGO_PRIMESYS
| eval UsuarioFinal=""O link esta indisponivel""
| eval Descricao=UsuarioFinal."" Interface "".interface."" IP "".linkIpAddress
| table last(linkState), linkId, interface, enterpriseName, linkIpAddress, linkLastActive, IdentificacaoTTCliente, DataCriacao, FlagProAtivo, Operacao, Origem, ServicoAfetado, Sintoma, SolutionId, ClienteControle, UsuarioFinal, Descricao",new,unknown,"[Untagged]","Link down for linkId 3175",86400,high
